Date,price,short_ma,long_ma,position,signal,executed_position,market_return,strategy_return_gross,trade_occurred,transaction_cost,strategy_return_net,strategy_equity,buy_hold_equity
2021-07-09,407.05035400390625,392.78361267089844,358.12380065917966,1,0.0,1.0,0.010674720405948301,0.010674720405948301,0.0,0.0,0.010674720405948301,1.4608719052978045,2.2088536967242973
2021-07-12,408.50836181640625,393.1273651123047,358.6747770690918,1,0.0,1.0,0.00358188562706907,0.00358188562706907,0.0,0.0,0.00358188562706907,1.4661045813783797,2.2167655580328924
2021-07-13,407.1158752441406,393.49469116210935,359.21481521606444,1,0.0,1.0,-0.003408710083862232,-0.003408710083862232,0.0,0.0,-0.003408710083862232,1.4611070559078387,2.209209246921667
2021-07-14,407.7232971191406,393.8573980712891,359.7337121582031,1,0.0,1.0,0.0014920122548298664,0.0014920122548298664,0.0,0.0,0.0014920122548298664,1.4632870455408715,2.2125054141915577
2021-07-15,406.3306579589844,394.24031921386717,360.22040420532227,1,0.0,1.0,-0.003415647744429262,-0.003415647744429262,0.0,0.0,-0.003415647744429262,1.4582889724443173,2.204948275064037
2021-07-16,403.14361572265625,394.557080078125,360.69957504272463,1,0.0,1.0,-0.00784346977985062,-0.00784346977985062,0.0,0.0,-0.00784346977985062,1.446850926958661,2.1876538299024384
2021-07-19,397.19000244140625,394.69291137695313,361.1373278808594,1,0.0,1.0,-0.014767971137476188,-0.014767971137476188,0.0,0.0,-0.014767971137476188,1.4254838742291047,2.15534662128365
2021-07-20,402.8819274902344,394.8857537841797,361.5936004638672,1,0.0,1.0,0.014330484186010795,0.014330484186010795,0.0,0.0,0.014330484186010795,1.4459117483461583,2.1862337819553272
2021-07-21,406.143798828125,395.2217138671875,362.0809764099121,1,0.0,1.0,0.008096345642035985,0.008096345642035985,0.0,0.0,0.008096345642035985,1.4576183496286494,2.2039342863083333
2021-07-22,406.9942932128906,395.6441796875,362.54523635864257,1,0.0,1.0,0.0020940720681188463,0.0020940720681188463,0.0,0.0,0.0020940720681188463,1.4606707075005843,2.208549483537261
2021-07-23,411.1814270019531,396.3143469238281,363.05276138305663,1,0.0,1.0,0.010287942260832406,0.010287942260832406,0.0,0.0,0.010287942260832406,1.4756980034014395,2.2312709131040838
2021-07-26,412.1908874511719,396.9139660644531,363.53838150024416,1,0.0,1.0,0.0024550244318646275,0.0024550244318646275,0.0,0.0,0.0024550244318646275,1.4793208780538438,2.2367487377098634
2021-07-27,410.3122253417969,397.35863342285154,364.00064682006837,1,0.0,1.0,-0.004557747797366174,-0.004557747797366174,0.0,0.0,-0.004557747797366174,1.472578506580296,2.2265542010773047
2021-07-28,410.14398193359375,397.8196862792969,364.447878112793,1,0.0,1.0,-0.00041003752218926603,-0.00041003752218926603,0.0,0.0,-0.00041003752218926603,1.4719746941382288,2.225641230309675
2021-07-29,411.8450012207031,398.38146057128904,364.87781829833983,1,0.0,1.0,0.004147371074640693,0.004147371074640693,0.0,0.0,0.004147371074640693,1.4780795194073009,2.234871790370789
2021-07-30,409.8448486328125,398.92335388183596,365.3083906555176,1,0.0,1.0,-0.0048565663828921135,-0.0048565663828921135,0.0,0.0,-0.0048565663828921135,1.470901128102106,2.2240179871636
2021-08-02,408.9850769042969,399.36569946289063,365.74483489990234,1,0.0,1.0,-0.00209779806037258,-0.00209779806037258,0.0,0.0,-0.00209779806037258,1.4678154745685736,2.2193524465438945
2021-08-03,412.3123474121094,399.88092529296875,366.19990295410156,1,0.0,1.0,0.008135432551714006,0.008135432551714006,0.0,0.0,0.008135432551714006,1.4797567883602885,2.237407838681234
2021-08-04,410.2842102050781,400.27677551269534,366.64580154418945,1,0.0,1.0,-0.00491893395810461,-0.00491893395810461,0.0,0.0,-0.00491893395810461,1.4724779624442872,2.2264021772854155
2021-08-05,412.88250732421875,400.7419207763672,367.12910079956055,1,0.0,1.0,0.006332920094199723,0.006332920094199723,0.0,0.0,0.006332920094199723,1.481803047720917,2.2405018043717164
2021-08-06,413.5647888183594,401.2052478027344,367.60947830200195,1,0.0,1.0,0.0016524834112308096,0.0016524834112308096,0.0,0.0,0.0016524834112308096,1.484251702675987,2.2442041964362733
2021-08-09,413.228271484375,401.6577447509766,368.09117797851565,1,0.0,1.0,-0.000813699190750472,-0.000813699190750472,0.0,0.0,-0.000813699190750472,1.4830439682666494,2.2423780892977545
2021-08-10,413.7423095703125,402.10654907226564,368.5667562866211,1,0.0,1.0,0.0012439567217679137,0.0012439567217679137,0.0,0.0,0.0012439567217679137,1.484888810779652,2.2451675105946816
2021-08-11,414.7704162597656,402.58280883789064,369.04206649780275,1,0.0,1.0,0.002484896191837116,0.002484896191837116,0.0,0.0,0.002484896191837116,1.48857860533086,2.2507465187917948
2021-08-12,416.0135192871094,403.0716345214844,369.5531332397461,1,0.0,1.0,0.002997087011541444,0.002997087011541444,0.0,0.0,0.002997087011541444,1.4930400049345556,2.2574922019495376
2021-08-13,416.7705078125,403.6046649169922,370.0733935546875,1,0.0,1.0,0.0018196248205775145,0.0018196248205775145,0.0,0.0,0.0018196248205775145,1.4957567775856497,2.2615999907924653
2021-08-16,417.751953125,404.0859649658203,370.65200332641604,1,0.0,1.0,0.002354881869284231,0.002354881869284231,0.0,0.0,0.002354881869284231,1.4992791081020451,2.266925791606356
2021-08-17,415.0133972167969,404.52013305664065,371.2015719604492,1,0.0,1.0,-0.006555459256904261,-0.006555459256904261,0.0,0.0,-0.006555459256904261,1.4894506449941545,2.252065051941055
2021-08-18,410.4711608886719,404.86177917480467,371.7443325805664,1,0.0,1.0,-0.01094479445383345,-0.01094479445383345,0.0,0.0,-0.01094479445383345,1.4731489138355638,2.2274166628508985
2021-08-19,411.106689453125,405.2278729248047,372.27335037231444,1,0.0,1.0,0.0015482904160117883,0.0015482904160117883,0.0,0.0,0.0015482904160117883,1.4754297761802135,2.2308653507224556
2021-08-20,414.37786865234375,405.6228729248047,372.7917718505859,1,0.0,1.0,0.007957007957156481,0.007957007957156481,0.0,0.0,0.007957007957156481,1.4871697826495052,2.2486163640694987
2021-08-23,418.02294921875,406.0777319335937,373.2937002563477,1,0.0,1.0,0.008796513622363333,0.008796513622363333,0.0,0.0,0.008796513622363333,1.5002516919013487,2.268396348547505
2021-08-24,418.6865234375,406.5281622314453,373.7679725646973,1,0.0,1.0,0.0015874109782492152,0.0015874109782492152,0.0,0.0,0.0015874109782492152,1.5026332079072098,2.27199722581421
2021-08-25,419.5650939941406,407.01069702148436,374.24700759887696,1,0.0,1.0,0.002098397028467369,0.002098397028467369,0.0,0.0,0.002098397028467369,1.5057863289655586,2.2767647780415445
2021-08-26,417.08831787109375,407.4878546142578,374.6933171081543,1,0.0,1.0,-0.005903198713383628,-0.005903198713383628,0.0,0.0,-0.005903198713383628,1.4968973730457784,2.2633245831331323
2021-08-27,420.8175354003906,408.0422027587891,375.1606770324707,1,0.0,1.0,0.008941074035186514,0.008941074035186514,0.0,0.0,0.008941074035186514,1.510281243281257,2.2835611357965835
2021-08-30,422.66802978515625,408.7396228027344,375.62513076782227,1,0.0,1.0,0.004397379455694406,0.004397379455694406,0.0,0.0,0.004397379455694406,1.5169225229927825,2.2936028206209578
2021-08-31,422.0419006347656,409.31348693847656,376.1024494934082,1,0.0,1.0,-0.0014813733385723449,-0.0014813733385723449,0.0,0.0,-0.0014813733385723449,1.514675394410541,2.2902051385532154
2021-09-01,422.2662048339844,409.84977966308594,376.55828323364256,1,0.0,1.0,0.0005314737680817139,0.0005314737680817139,0.0,0.0,0.0005314737680817139,1.5154804046498291,2.2914223225078825
2021-09-02,423.5653381347656,410.4215881347656,376.9999476623535,1,0.0,1.0,0.003076574175032487,0.003076574175032487,0.0,0.0,0.003076574175032487,1.5201428925255427,2.2984720532494034
2021-09-03,423.46246337890625,410.9446075439453,377.45011276245117,1,0.0,1.0,-0.0002428781266956559,-0.0002428781266956559,0.0,0.0,-0.0002428781266956559,1.5197736830674964,2.297913804662848
2021-09-07,421.94842529296875,411.40912048339845,377.91277114868166,1,0.0,1.0,-0.003575377316460626,-0.003575377316460626,0.0,0.0,-0.003575377316460626,1.5143399187149031,2.2896978957704746
2021-09-08,421.4343566894531,411.84727661132814,378.36592529296877,1,0.0,1.0,-0.0012183209432733433,-0.0012183209432733433,0.0,0.0,-0.0012183209432733433,1.512494966676698,2.2869083088702884
2021-09-09,419.6305236816406,412.2450555419922,378.8213868713379,1,0.0,1.0,-0.004280222955675428,-0.004280222955675428,0.0,0.0,-0.004280222955675428,1.5060211509999848,2.277119831429137
2021-09-10,416.3218994140625,412.5699334716797,379.2504577636719,1,0.0,1.0,-0.007884612965114668,-0.007884612965114668,0.0,0.0,-0.007884612965114668,1.4941467571070735,2.259165622883131
2021-09-13,417.3873596191406,412.8718200683594,379.6582275390625,1,0.0,1.0,0.0025592220985195535,0.0025592220985195535,0.0,0.0,0.0025592220985195535,1.497970610506293,2.2649473294694293
2021-09-14,415.1348876953125,413.06715576171877,380.0573240661621,1,0.0,1.0,-0.005396598320283275,-0.005396598320283275,0.0,0.0,-0.005396598320283275,1.4898866648258011,2.2527243185156847
2021-09-15,418.6023864746094,413.34661071777344,380.4690885925293,1,0.0,1.0,0.008352703861020272,0.008352703861020272,0.0,0.0,0.008352703861020272,1.5023312469235741,2.2715406576287647
2021-09-16,417.9388122558594,413.5841937255859,380.88497817993164,1,0.0,1.0,-0.0015852136542710005,-0.0015852136542710005,0.0,0.0,-0.0015852136542710005,1.499949730917713,2.26793978036206
2021-09-17,413.86767578125,413.8065252685547,381.2622053527832,1,0.0,1.0,-0.009740986850766742,-0.009740986850766742,0.0,0.0,-0.009740986850766742,1.4853387403120324,2.2458478087832225
2021-09-20,406.966796875,413.8048541259766,381.60136840820314,1,0.0,1.0,-0.016674119072535354,-0.016674119072535354,0.0,0.0,-0.016674119072535354,1.4605720252930199,2.2084002750007783
2021-09-21,406.58233642578125,413.7663336181641,381.93907119750975,1,0.0,1.0,-0.0009446973369103828,-0.0009446973369103828,0.0,0.0,-0.0009446973369103828,1.4591922267903599,2.206314005142153
2021-09-22,410.5484619140625,413.8349853515625,382.2819956970215,1,0.0,1.0,0.009754790439611805,0.009754790439611805,0.0,0.0,0.009754790439611805,1.4734263411738104,2.227836135906295
2021-09-23,415.5365295410156,413.99125,382.65337432861327,1,0.0,1.0,0.012149765715106398,0.012149765715106398,0.0,0.0,0.012149765715106398,1.4913281260175386,2.2549038230092044
2021-09-24,416.22113037109375,414.1890594482422,383.02318252563475,1,0.0,1.0,0.0016475105830870973,0.0016475105830870973,0.0,0.0,0.0016475105830870973,1.493785104888008,2.2586188009214556
2021-09-27,415.0303649902344,414.4267944335937,383.40238586425784,1,0.0,1.0,-0.002860896033312188,-0.002860896033312188,0.0,0.0,-0.002860896033312188,1.489511541006813,2.252157127353135
2021-09-28,406.666748046875,414.61632934570315,383.74032577514646,1,0.0,1.0,-0.02015181935797916,-0.02015181935797916,0.0,0.0,-0.02015181935797916,1.4594951735008184,2.2067720637569295
2021-09-29,407.3511657714844,414.7057141113281,384.08367568969726,1,0.0,1.0,0.0016829940679843336,0.0016829940679843336,0.0,0.0,0.0016829940679843336,1.461951495220072,2.210486048049626
2021-09-30,402.3724060058594,414.63028625488283,384.4097137451172,1,0.0,1.0,-0.012222279408960812,-0.012222279408960812,0.0,0.0,-0.012222279408960812,1.4440831155631444,2.183468869940754
2021-10-01,407.154296875,414.633486328125,384.7368698120117,1,0.0,1.0,0.011884241557734931,0.011884241557734931,0.0,0.0,0.011884241557734931,1.4612449481379433,2.2094177414249243
2021-10-04,401.9035949707031,414.4479296875,385.03509033203125,1,0.0,1.0,-0.0128960984683133,-0.0128960984683133,0.0,0.0,-0.0128960984683133,1.442400589400431,2.18092487267387
2021-10-05,406.0854187011719,414.3258203125,385.34465087890624,1,0.0,1.0,0.010405041862772135,0.010405041862772135,0.0,0.0,0.010405041862772135,1.4574088279160298,2.2036174872736027
2021-10-06,407.7731018066406,414.27503784179686,385.6695213317871,1,0.0,1.0,0.004155980559131356,0.004155980559131356,0.0,0.0,0.004155980559131356,1.4634657906715551,2.2127756787104738
2021-10-07,411.2985534667969,414.2981292724609,386.01814727783204,1,0.0,1.0,0.00864562092138188,0.00864562092138188,0.0,0.0,0.00864562092138188,1.4761183611291118,2.231906498412658
2021-10-08,410.5484619140625,414.27219848632814,386.36590087890625,1,0.0,1.0,-0.0018237155137355021,-0.0018237155137355021,0.0,0.0,-0.0018237155137355021,1.4734263411738109,2.227836135906296
2021-10-11,407.5762634277344,414.22682678222657,386.6972616577148,1,0.0,1.0,-0.007239580127693324,-0.007239580127693324,0.0,0.0,-0.007239580127693324,1.462759353114629,2.2117075376890316
2021-10-12,406.572998046875,414.17858520507815,387.0169673156738,1,0.0,1.0,-0.002461540258556494,-0.002461540258556494,0.0,0.0,-0.002461540258556494,1.4591587120783573,2.206263330544857
2021-10-13,408.03564453125,414.0930511474609,387.32926834106445,1,0.0,1.0,0.0035975003047457044,0.0035975003047457044,0.0,0.0,0.0035975003047457044,1.4644080359897316,2.2142003635488416
2021-10-14,414.8990783691406,414.1853485107422,387.6791828918457,1,0.0,1.0,0.016820672237532808,0.016820672237532808,0.0,0.0,0.016820672237532808,1.489040363585124,2.2514447021323227
2021-10-15,418.0588684082031,414.2888757324219,388.04243576049805,1,0.0,1.0,0.007615803947993438,0.007615803947993438,0.0,0.0,0.007615803947993438,1.500380603064837,2.268591263583511
2021-10-18,419.2965087890625,414.40351013183596,388.4031022644043,1,0.0,1.0,0.002960445225266506,0.002960445225266506,0.0,0.0,0.002960445225266506,1.5048223976572628,2.275307303757868
2021-10-19,422.5313720703125,414.5895721435547,388.80357482910154,1,0.0,1.0,0.00771497785801345,0.00771497785801345,0.0,0.0,0.00771497785801345,1.5164320691354314,2.292861249226536
2021-10-20,424.1908874511719,414.79854370117187,389.2005519104004,1,0.0,1.0,0.003927555420862872,0.003927555420862872,0.0,0.0,0.003927555420862872,1.5223879401289346,2.3018665888552223
2021-10-21,425.2972412109375,415.0090802001953,389.59275421142576,1,0.0,1.0,0.0026081506993547166,0.0026081506993547166,0.0,0.0,0.0026081506993547166,1.5263585572996712,2.307870203808766
2021-10-22,424.8566589355469,415.1859429931641,389.95698638916014,1,0.0,1.0,-0.0010359396504340257,-0.0010359396504340257,0.0,0.0,-0.0010359396504340257,1.524777341949385,2.3054793895565853
2021-10-25,427.1351623535156,415.3932360839844,390.32258270263674,1,0.0,1.0,0.005362993306206931,0.005362993306206931,0.0,0.0,0.005362993306206931,1.5329547126277157,2.317843660090375
2021-10-26,427.5194091796875,415.5885852050781,390.7020324707031,1,0.0,1.0,0.0008995907151607696,0.0008995907151607696,0.0,0.0,0.0008995907151607696,1.5343337444539575,2.319928770726187
2021-10-27,425.6255187988281,415.80082763671874,391.07164123535154,1,0.0,1.0,-0.004429951810827282,-0.004429951810827282,0.0,0.0,-0.004429951810827282,1.5275367199043004,2.309651598067318
2021-10-28,429.7322692871094,416.1860498046875,391.45704833984377,1,0.0,1.0,0.009648741221792934,0.009648741221792934,0.0,0.0,0.009648741221792934,1.5422755264214434,2.33193682864957
2021-10-29,430.60418701171875,416.57599975585936,391.8529898071289,1,0.0,1.0,0.0020289789409015935,0.0020289789409015935,0.0,0.0,0.0020289789409015935,1.5454047709856205,2.336668279366413
2021-11-01,431.34503173828125,416.91534301757815,392.2654490661621,1,0.0,1.0,0.0017204772942496227,0.0017204772942496227,0.0,0.0,0.0017204772942496227,1.5480636048045262,2.3406884640852565
2021-11-02,433.0889892578125,417.2166638183594,392.67293212890627,1,0.0,1.0,0.0040430685210475215,0.0040430685210475215,0.0,0.0,0.0040430685210475215,1.5543225320336906,2.3501520279319785
2021-11-03,435.7331237792969,417.55759582519534,393.06930801391604,1,0.0,1.0,0.006105291492207288,0.006105291492207288,0.0,0.0,0.006105291492207288,1.563812124164662,2.364500391113505
2021-11-04,437.7864685058594,417.92202331542967,393.4743260192871,1,0.0,1.0,0.004712390714648906,0.004712390714648906,0.0,0.0,0.004712390714648906,1.571181417898031,2.375642840801372
2021-11-05,439.305419921875,418.3663653564453,393.8932522583008,1,0.0,1.0,0.0034696170971197926,0.0034696170971197926,0.0,0.0,0.0034696170971197926,1.576632815808247,2.3838854118184667
2021-11-08,439.680419921875,418.743623046875,394.30704315185545,1,0.0,1.0,0.0008536202445821317,0.0008536202445821317,0.0,0.0,0.0008536202445821317,1.5779786614980935,2.3859203446667587
2021-11-09,438.2271423339844,419.05480529785154,394.71635330200195,1,0.0,1.0,-0.0033053043120474523,-0.0033053043120474523,0.0,0.0,-0.0033053043120474523,1.572762961823925,2.37803415186333
2021-11-10,434.7017517089844,419.3080023193359,395.1515856933594,1,0.0,1.0,-0.008044665162052489,-0.008044665162052489,0.0,0.0,-0.008044665162052489,1.5601106104167735,2.358903663367664
2021-11-11,434.84234619140625,419.55952514648436,395.57257095336917,1,0.0,1.0,0.0003234274577204044,0.0003234274577204044,0.0,0.0,0.0003234274577204044,1.5606151930252632,2.3596665975825144
2021-11-12,438.1240539550781,419.85069946289065,396.0450637817383,1,0.0,1.0,0.007546890942004447,0.007546890942004447,0.0,0.0,0.007546890942004447,1.57239298568946,2.3774747440539605
2021-11-15,438.2740173339844,420.14693054199216,396.4897073364258,1,0.0,1.0,0.00034228519879819785,0.00034228519879819785,0.0,0.0,0.00034228519879819785,1.5729311925351557,2.378288518469367
2021-11-16,440.00860595703125,420.5081341552734,396.91832458496094,1,0.0,1.0,0.00395777197470748,0.00395777197470748,0.0,0.0,0.00395777197470748,1.5791564955271145,2.3877012421155337
2021-11-17,438.9398193359375,420.8582434082031,397.340205078125,1,0.0,1.0,-0.0024290129934370075,-0.0024290129934370075,0.0,0.0,-0.0024290129934370075,1.5753207038808086,2.3819014847739894
2021-11-18,440.43060302734375,421.2742449951172,397.74939041137696,1,0.0,1.0,0.0033963282111466597,0.0033963282111466597,0.0,0.0,0.0033963282111466597,1.5806710100290025,2.3899912039828997
2021-11-19,439.6429443359375,421.7406658935547,398.14758041381833,1,0.0,1.0,-0.0017883832004229605,-0.0017883832004229605,0.0,0.0,-0.0017883832004229605,1.577844164549271,2.385716983864538
2021-11-22,438.4053649902344,422.16102600097656,398.52658279418944,1,0.0,1.0,-0.002814964647214868,-0.002814964647214868,0.0,0.0,-0.002814964647214868,1.5734025890072505,2.379001274896699
2021-11-23,438.98663330078125,422.63806091308595,398.9096989440918,1,0.0,1.0,0.0013258695193199,0.0013258695193199,0.0,0.0,0.0013258695193199,1.5754887155416342,2.3821555201735074
2021-11-24,440.1587219238281,423.06918762207033,399.29946472167967,1,0.0,1.0,0.002669987043190325,0.002669987043190325,0.0,0.0,0.002669987043190325,1.5796952499988228,2.3885158445472348
2021-11-26,430.3417053222656,423.31724548339844,399.6372200012207,1,0.0,1.0,-0.02230335584094456,-0.02230335584094456,0.0,0.0,-0.02230335584094456,1.5444627447178492,2.3352439257345634
2021-11-29,435.62054443359375,423.75230285644534,399.99240966796873,1,0.0,1.0,0.012266622188930043,0.012266622188930043,0.0,0.0,0.012266622188930043,1.563408085692181,2.3638894806905433
2021-11-30,427.1444091796875,424.1558551025391,400.3067971801758,1,0.0,1.0,-0.01945761135973778,-0.01945761135973778,0.0,0.0,-0.01945761135973778,1.532987898764111,2.3178938378778944
2021-12-01,422.4000244140625,424.4722088623047,400.59704437255857,1,0.0,1.0,-0.011107214945728527,-0.011107214945728527,0.0,0.0,-0.011107214945728527,1.5159606726633372,2.292148492799205
2021-12-02,428.8697509765625,424.8386346435547,400.92739334106443,1,0.0,1.0,0.015316586620643724,0.015316586620643724,0.0,0.0,0.015316586620643724,1.5391800156196747,2.327256383736542
2021-12-03,425.1379089355469,425.0306622314453,401.24228744506837,1,0.0,1.0,-0.008701574388303213,-0.008701574388303213,0.0,0.0,-0.008701574388303213,1.5257867262167704,2.307005589192805
2021-12-06,430.1729431152344,425.3096984863281,401.5962841796875,1,0.0,1.0,0.011843296196037079,0.011843296196037079,0.0,0.0,0.011843296196037079,1.5438570703473373,2.3343281397115283
2021-12-07,439.0710754394531,425.7905126953125,401.9925897216797,1,0.0,1.0,0.02068501161365499,0.02068501161365499,0.0,0.0,0.02068501161365499,1.5757917717772953,2.3826137443915427
2021-12-08,440.233642578125,426.4618505859375,402.37488357543947,1,0.0,1.0,0.0026477880318311886,0.0026477880318311886,0.0,0.0,0.0026477880318311886,1.5799641343712654,2.3889224005484193
2021-12-09,437.26141357421875,427.0600555419922,402.7861437988281,1,0.0,1.0,-0.006751480842082103,-0.006751480842082103,0.0,0.0,-0.006751480842082103,1.569297036786881,2.372793636727896
2021-12-10,441.3775939941406,427.8401593017578,403.2271310424805,1,0.0,1.0,0.009413545975337279,0.009413545975337279,0.0,0.0,0.009413545975337279,1.5840696865916348,2.395130038717222
2021-12-13,437.4676513671875,428.44642639160156,403.605763092041,1,0.0,1.0,-0.00885849821140905,-0.00885849821140905,0.0,0.0,-0.00885849821140905,1.5700372081062155,2.3739127835531533
2021-12-14,434.4579162597656,429.09751281738284,403.98345993041994,1,0.0,1.0,-0.006879903229451978,-0.006879903229451978,0.0,0.0,-0.006879903229451978,1.5592355040478059,2.3575804933271485
2021-12-15,441.24627685546875,429.80072998046876,404.4188691711426,1,0.0,1.0,0.01562489792830557,0.01562489792830557,0.0,0.0,0.01562489792830557,1.583598399644743,2.3944174478931495
2021-12-16,437.3551940917969,430.3923718261719,404.8567366027832,1,0.0,1.0,-0.00881839228514647,-0.00881839228514647,0.0,0.0,-0.00881839228514647,1.5696336077345454,2.3733025355432282
2021-12-17,432.7004699707031,430.82041015625,405.2391564941406,1,0.0,1.0,-0.010642892056557551,-0.010642892056557551,0.0,0.0,-0.010642892056557551,1.5529281666790817,2.348043732839887
2021-12-20,428.099365234375,431.17142822265623,405.6074382019043,1,0.0,1.0,-0.01063346369057483,-0.01063346369057483,0.0,0.0,-0.01063346369057483,1.5364151614046289,2.3230758950628525
2021-12-21,435.7020263671875,431.7339434814453,405.9884309387207,1,0.0,1.0,0.0177591039609466,0.0177591039609466,0.0,0.0,0.0177591039609466,1.5637005179831882,2.3643316413924427
2021-12-22,440.0584411621094,432.40365234375,406.38001693725585,1,0.0,1.0,0.00999861036049099,0.00999861036049099,0.0,0.0,0.00999861036049099,1.579335350183,2.387971672237706
2021-12-23,442.7964782714844,433.0988690185547,406.7669541931152,1,0.0,1.0,0.006221985203020752,0.006221985203020752,0.0,0.0,0.006221985203020752,1.5891619513624462,2.4028295966476017
2021-12-27,449.0630187988281,433.78214782714844,407.1827635192871,1,0.0,1.0,0.014152191435230055,0.014152191435230055,0.0,0.0,0.014152191435230055,1.6116520755197112,2.436834901085595
2021-12-28,448.69610595703125,434.394892578125,407.5858280944824,1,0.0,1.0,-0.0008170631435612252,-0.0008170631435612252,0.0,0.0,-0.0008170631435612252,1.61033525400856,2.4348438531009746
2021-12-29,449.27001953125,434.99436279296873,407.99408355712893,1,0.0,1.0,0.001279069656721532,0.001279069656721532,0.0,0.0,0.001279069656721532,1.6123949849691113,2.437958187992331
2021-12-30,448.028076171875,435.504296875,408.3898614501953,1,0.0,1.0,-0.00276435841561562,-0.00276435841561562,0.0,0.0,-0.00276435841561562,1.6079377473231156,2.4312187977584356
2021-12-31,446.89886474609375,435.9584564208984,408.80682846069334,1,0.0,1.0,-0.0025204032645222973,-0.0025204032645222973,0.0,0.0,-0.0025204032645222973,1.6038850957756137,2.425091145963797
2022-01-03,449.4864501953125,436.44224060058593,409.2400959777832,1,0.0,1.0,0.00579009179333867,0.00579009179333867,0.0,0.0,0.00579009179333867,1.6131717377061223,2.4391326463061405
2022-01-04,449.3359375,436.931826171875,409.6581248474121,1,0.0,1.0,-0.00033485479984340927,-0.00033485479984340927,0.0,0.0,-0.00033485479984340927,1.6126315594067797,2.43831589103207
2022-01-05,440.70770263671875,437.2032769775391,410.0474055480957,1,0.0,1.0,-0.019202191819525316,-0.019202191819525316,0.0,0.0,-0.019202191819525316,1.5816654988688306,2.3914948815758756
2022-01-06,440.29364013671875,437.45876159667966,410.4438383483887,1,0.0,1.0,-0.0009395399661106252,-0.0009395399661106252,0.0,0.0,-0.0009395399661106252,1.580179460919625,2.389247976555886
2022-01-07,438.5530090332031,437.71731140136717,410.8214138793945,1,0.0,1.0,-0.003953341463154292,-0.003953341463154292,0.0,0.0,-0.003953341463154292,1.5739324719375465,2.37980246346441
2022-01-10,438.00726318359375,437.8828112792969,411.1670088195801,1,0.0,1.0,-0.0012444239085543929,-0.0012444239085543929,0.0,0.0,-0.0012444239085543929,1.5719738327390174,2.3768409803812385
2022-01-11,441.99676513671875,438.11066284179685,411.53348266601563,1,0.0,1.0,0.009108300908363676,0.009108300908363676,0.0,0.0,0.009108300908363676,1.586291843427678,2.398489963241881
2022-01-12,443.1917419433594,438.34759704589845,411.91082244873047,1,0.0,1.0,0.002703587222569359,0.002703587222569359,0.0,0.0,0.002703587222569359,1.5905805217868352,2.4049744900599626
2022-01-13,437.0851135253906,438.42751953125,412.25017654418946,1,0.0,1.0,-0.013778750459545352,-0.013778750459545352,0.0,0.0,-0.013778750459545352,1.5686643096913209,2.371836946699854
2022-01-14,437.26397705078125,438.4581365966797,412.5704891967773,1,0.0,1.0,0.000409218982426518,0.000409218982426518,0.0,0.0,0.000409218982426518,1.5693062369039015,2.3728075474016643
2022-01-18,429.5201416015625,438.2928100585938,412.8252993774414,1,0.0,1.0,-0.017709749386283002,-0.017709749386283002,0.0,0.0,-0.017709749386283002,1.5415142167380025,2.3307857203953
2022-01-19,425.0602111816406,438.0079058837891,413.05892807006836,1,0.0,1.0,-0.010383518694355054,-0.010383518694355054,0.0,0.0,-0.010383518694355054,1.5255078750508893,2.3065839632950396
2022-01-20,420.3556213378906,437.62140991210936,413.2668447875977,1,0.0,1.0,-0.011068055113113373,-0.011068055113113373,0.0,0.0,-0.011068055113113373,1.5086234698143375,2.281054564866267
2022-01-21,412.1037292480469,437.0989416503906,413.4245120239258,1,0.0,1.0,-0.019630740427783455,-0.019630740427783455,0.0,0.0,-0.019630740427783455,1.4790080740751501,2.2362757748017668
2022-01-24,413.85382080078125,436.6819830322266,413.5770959472656,1,0.0,1.0,0.004246725832662834,0.004246725832662834,0.0,0.0,0.004246725832662834,1.485289015870042,2.2457726249035757
2022-01-25,408.80108642578125,436.1611578369141,413.70371704101564,1,0.0,1.0,-0.012208983271492557,-0.012208983271492557,0.0,0.0,-0.012208983271492557,1.467155147121953,2.218354024494552
2022-01-26,407.7755432128906,435.5541876220703,413.8195280456543,1,0.0,1.0,-0.002508660683505304,-0.002508660683505304,0.0,0.0,-0.002508660683505304,1.4634745526877657,2.2127889269712067
2022-01-27,405.76190185546875,434.9039453125,413.93183822631835,1,0.0,1.0,-0.004938112132856887,-0.004938112132856887,0.0,0.0,-0.004938112132856887,1.456247751243011,2.201861927123479
2022-01-28,415.8391418457031,434.4205560302734,414.0739468383789,1,0.0,1.0,0.024835352811964695,0.024835352811964695,0.0,0.0,0.024835352811964695,1.4924141779267615,2.256545944926823
2022-01-31,423.3288879394531,434.10833740234375,414.2470295715332,1,0.0,1.0,0.01801116186539531,0.01801116186539531,0.0,0.0,0.01801116186539531,1.5192942912556113,2.2971889591976016
2022-02-01,426.1893310546875,433.8235119628906,414.4439636230469,1,0.0,1.0,0.006757023195741674,0.006757023195741674,0.0,0.0,0.006757023195741674,1.5295601980227833,2.3127111182799016
2022-02-02,430.3293151855469,433.6372393798828,414.6757571411133,1,0.0,1.0,0.009713955346123182,0.009713955346123182,0.0,0.0,0.009713955346123182,1.544418277485584,2.3351766908113554
2022-02-03,420.21441650390625,433.27342041015623,414.83881057739256,1,0.0,1.0,-0.023505018888335227,-0.023505018888335227,0.0,0.0,-0.023505018888335227,1.5081166967017952,2.2802883185862344
